INCIDENT_NBR,CREATION_DATE,INCIDENT_TYPE_DESC,DESCRIPTION_GROUPE,CASERNE,NOM_VILLE,NOM_ARROND,DIVISION,LATITUDE,LONGITUDE,NOMBRE_UNITES,DESC_GROUP_ENGLISH
62439,2015-06-27,Déchets en feu,AUTREFEU,35,Montréal,Ahuntsic / Cartierville,3,45.556137,-73.6567,1.0,Other fires
62455,2015-06-27,Feu de champ *,AUTREFEU,9,Montréal,Villeray / St-Michel / Parc Extension,8,45.581273,-73.622544,1.0,Other fires
62487,2015-06-27,Déchets en feu,AUTREFEU,66,Montréal,Verdun,5,45.464092,-73.56454,1.0,Other fires
62493,2015-06-28,Feu de champ *,AUTREFEU,64,Montréal,Lachine,4,45.441102,-73.705013,1.0,Other fires
62498,2015-06-28,Déchets en feu,AUTREFEU,50,Montréal,Rosemont / Petite-Patrie,7,45.556579,-73.580185,1.0,Other fires
62510,2015-06-28,Déchets en feu,AUTREFEU,17,Montréal,Montréal-Nord,8,45.588393,-73.631683,1.0,Other fires
62516,2015-06-28,Déchets en feu,AUTREFEU,15,Montréal,Sud-Ouest,5,45.478596,-73.565647,1.0,Other fires
62531,2015-06-28,Feu de bâtiment,INCENDIE,29,Montréal,Rosemont / Petite-Patrie,7,45.553149,-73.555951,13.0,Building fire
62546,2015-06-28,Feu de champ *,AUTREFEU,30,Montréal,Mont-Royal,7,45.529055,-73.597559,1.0,Other fires
62647,2015-06-28,Déchets en feu,AUTREFEU,30,Montréal,Mont-Royal,7,45.524949,-73.599702,1.0,Other fires
62652,2015-06-28,10-22 avec feu,INCENDIE,28,Montréal,Anjou,9,45.620018,-73.569969,6.0,Building fire
62653,2015-06-28,Feu de champ *,AUTREFEU,57,Montréal,Pierrefonds / Roxboro,1,45.502555,-73.844763,1.0,Other fires
62674,2015-06-28,10-22 avec feu,INCENDIE,20,Montréal,Ville-Marie,6,45.503893,-73.557429,7.0,Building fire
62714,2015-06-28,Feu de cuisinière,INCENDIE,42,Montréal,Ahuntsic / Cartierville,3,45.52526,-73.712414,4.0,Building fire
62807,2015-06-28,Feu de bâtiment,INCENDIE,37,Montréal,Villeray / St-Michel / Parc Extension,8,45.548793,-73.617968,12.0,Building fire
63061,2015-06-29,Feu de cuisinière,INCENDIE,72,Montréal,Saint-Laurent,3,45.510507,-73.707696,5.0,Building fire
63080,2015-06-29,Déchets en feu,AUTREFEU,23,Montréal,Sud-Ouest,5,45.47048,-73.588385,1.0,Other fires
63123,2015-06-29,Feu / Agravation possible,INCENDIE,16,Montréal,Mont-Royal,7,45.51375,-73.568883,20.0,Building fire
63131,2015-06-30,Déchets en feu,AUTREFEU,34,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.486979,-73.625602,1.0,Other fires
63139,2015-06-30,Feu de champ *,AUTREFEU,47,Montréal,Rosemont / Petite-Patrie,7,45.532928,-73.593003,1.0,Other fires
63148,2015-06-30,Déchets en feu,AUTREFEU,16,Montréal,Mont-Royal,7,45.527686,-73.579501,4.0,Other fires
63206,2015-06-30,Déchets en feu,AUTREFEU,47,Montréal,Rosemont / Petite-Patrie,7,45.545523,-73.594563,1.0,Other fires
63244,2015-06-30,10-22 avec feu,INCENDIE,4,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.486967,-73.644494,5.0,Building fire
63305,2015-06-30,Déchets en feu,AUTREFEU,27,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.497808,-73.619867,1.0,Other fires
63370,2015-06-30,Feu de champ *,AUTREFEU,38,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,9,45.64188,-73.509333,1.0,Other fires
63379,2015-06-30,Déchets en feu,AUTREFEU,49,Montréal,Ahuntsic / Cartierville,3,45.540945,-73.668154,1.0,Other fires
63420,2015-06-30,Feu de véhicule sur pont,AUTREFEU,19,Montréal,Ville-Marie,6,45.521081,-73.532569,1.0,Other fires
63432,2015-06-30,Déchets en feu,AUTREFEU,28,Montréal,Anjou,9,45.615627,-73.552457,3.0,Other fires
63436,2015-06-30,Feu de champ *,AUTREFEU,20,Montréal,Ville-Marie,6,45.506518,-73.555426,1.0,Other fires
63444,2015-06-30,Feu de cuisinière,INCENDIE,66,Montréal,Verdun,5,45.46403,-73.571243,7.0,Building fire
63453,2015-06-30,Feu / Agravation possible,INCENDIE,48,Montréal,Mercier / Hochelaga-Maisonneuve,7,45.543349,-73.550566,19.0,Building fire
63479,2015-06-30,Déchets en feu,AUTREFEU,21,Montréal,Saint-Léonard,8,45.597616,-73.590631,2.0,Other fires
63519,2015-07-01,Feu de véhicule extérieur,AUTREFEU,41,Montréal,Villeray / St-Michel / Parc Extension,8,45.531463,-73.644787,1.0,Other fires
63525,2015-07-01,feu de véhicule tunnel F7/MOU,AUTREFEU,40,Montréal,Mercier / Hochelaga-Maisonneuve,7,45.584645,-73.505052,2.0,Other fires
63529,2015-07-01,10-22 avec feu,INCENDIE,40,Montréal,Mercier / Hochelaga-Maisonneuve,7,45.606138,-73.516187,7.0,Building fire
63756,2015-07-01,10-22 avec feu,INCENDIE,66,Montréal,Verdun,5,45.458138,-73.57395,6.0,Building fire
63774,2015-07-01,Déchets en feu,AUTREFEU,5,Montréal,Ville-Marie,6,45.512403,-73.557556,3.0,Other fires
63813,2015-07-02,Déchets en feu,AUTREFEU,4,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.491319,-73.640483,1.0,Other fires
63827,2015-07-02,Déchets en feu,AUTREFEU,33,Montréal,Sud-Ouest,5,45.456123,-73.593008,1.0,Other fires
63834,2015-07-02,Feu de cuisinière,INCENDIE,42,Montréal,Ahuntsic / Cartierville,3,45.539662,-73.701056,7.0,Building fire
63836,2015-07-02,Déchets en feu,AUTREFEU,4,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.499337,-73.657293,5.0,Other fires
63848,2015-07-02,10-22 avec feu,INCENDIE,27,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.503323,-73.637588,5.0,Building fire
63850,2015-07-02,Déchets en feu,AUTREFEU,50,Montréal,Rosemont / Petite-Patrie,7,45.574888,-73.568993,1.0,Other fires
63874,2015-07-02,10-22 avec feu,INCENDIE,37,Montréal,Villeray / St-Michel / Parc Extension,8,45.542325,-73.615726,6.0,Building fire
63901,2015-07-02,Incendie de fondoir à goudron,AUTREFEU,55,Pointe-Claire,Indéterminé,2,45.474503,-73.793724,2.0,Other fires
63948,2015-07-02,10-22 avec feu,INCENDIE,37,Montréal,Villeray / St-Michel / Parc Extension,8,45.542325,-73.615726,6.0,Building fire
64013,2015-07-02,Feu de cuisinière,INCENDIE,73,Montréal,Saint-Laurent,3,45.516704,-73.686525,4.0,Building fire
64101,2015-07-02,Feu d'auto (voie rapide),AUTREFEU,9,Montréal,Villeray / St-Michel / Parc Extension,8,45.562695,-73.607185,3.0,Other fires
64106,2015-07-02,Déchets en feu,AUTREFEU,73,Montréal,Saint-Laurent,3,45.529177,-73.679429,1.0,Other fires
64121,2015-07-02,Déchets en feu,AUTREFEU,26,Montréal,Mont-Royal,7,45.536376,-73.562422,1.0,Other fires
64128,2015-07-02,Feu de champ *,AUTREFEU,47,Montréal,Rosemont / Petite-Patrie,7,45.553772,-73.587393,1.0,Other fires
64138,2015-07-02,Feu de champ *,AUTREFEU,45,Montréal,Mercier / Hochelaga-Maisonneuve,7,45.553986,-73.529542,1.0,Other fires
64143,2015-07-02,Feu de champ *,AUTREFEU,66,Montréal,Verdun,5,45.450841,-73.574607,1.0,Other fires
64199,2015-07-03,Feu / Agravation possible,INCENDIE,31,Montréal,Rosemont / Petite-Patrie,7,45.532199,-73.602244,19.0,Building fire
64202,2015-07-03,Feu de véhicule extérieur,AUTREFEU,44,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,9,45.655243,-73.568818,1.0,Other fires
64207,2015-07-03,Feu de véhicule extérieur,AUTREFEU,23,Montréal,Sud-Ouest,5,45.46344,-73.601455,1.0,Other fires
64231,2015-07-03,Déchets en feu,AUTREFEU,42,Montréal,Ahuntsic / Cartierville,3,45.540276,-73.690019,1.0,Other fires
64239,2015-07-03,Déchets en feu,AUTREFEU,4,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.492371,-73.648191,1.0,Other fires
64250,2015-07-03,Feu de véhicule extérieur,AUTREFEU,18,Montréal,Montréal-Nord,8,45.623231,-73.628083,1.0,Other fires
64253,2015-07-03,Feu de véhicule extérieur,AUTREFEU,17,Montréal,Montréal-Nord,8,45.602333,-73.639142,1.0,Other fires
64254,2015-07-03,Feu de véhicule extérieur,AUTREFEU,65,Montréal,LaSalle,5,45.433872,-73.65004,1.0,Other fires
64292,2015-07-03,Feu / 2e Alerte,INCENDIE,31,Montréal,Rosemont / Petite-Patrie,7,45.531009,-73.613966,33.0,Building fire
64330,2015-07-03,Déchets en feu,AUTREFEU,19,Montréal,Ville-Marie,6,45.521559,-73.564586,2.0,Other fires
64399,2015-07-03,10-22 avec feu,INCENDIE,14,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,9,45.637693,-73.605647,7.0,Building fire
64429,2015-07-03,Déchets en feu,AUTREFEU,20,Montréal,Ville-Marie,6,45.501724,-73.561628,1.0,Other fires
64454,2015-07-03,Déchets en feu,AUTREFEU,19,Montréal,Ville-Marie,6,45.523581,-73.554481,1.0,Other fires
64458,2015-07-03,Feu de champ *,AUTREFEU,59,Montréal,Pierrefonds / Roxboro,1,45.460267,-73.91744,1.0,Other fires
64460,2015-07-03,Feu de champ *,AUTREFEU,43,Montréal,Ahuntsic / Cartierville,3,45.58085,-73.649343,1.0,Other fires
64468,2015-07-03,Feu de champ *,AUTREFEU,59,Montréal,Pierrefonds / Roxboro,1,45.460267,-73.91744,1.0,Other fires
64470,2015-07-03,Déchets en feu,AUTREFEU,14,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,9,45.64077,-73.595808,1.0,Other fires
64495,2015-07-03,Feu de champ *,AUTREFEU,28,Montréal,Anjou,9,45.608548,-73.548862,1.0,Other fires
64502,2015-07-03,Feu de champ *,AUTREFEU,33,Montréal,Sud-Ouest,5,45.460916,-73.597424,1.0,Other fires
64507,2015-07-03,10-22 avec feu,INCENDIE,19,Montréal,Ville-Marie,6,45.5286,-73.546117,9.0,Building fire
64533,2015-07-03,Feu de champ *,AUTREFEU,49,Montréal,Ahuntsic / Cartierville,3,45.54079,-73.671336,1.0,Other fires
64545,2015-07-03,Feu de champ *,AUTREFEU,38,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,9,45.639021,-73.495817,1.0,Other fires
64548,2015-07-04,Feu de champ *,AUTREFEU,23,Montréal,Sud-Ouest,5,45.473139,-73.586661,1.0,Other fires
64549,2015-07-04,Déchets en feu,AUTREFEU,72,Montréal,Saint-Laurent,3,45.52192,-73.708234,1.0,Other fires
64550,2015-07-04,Feu de champ *,AUTREFEU,46,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.460717,-73.651051,1.0,Other fires
64554,2015-07-04,Feu de véhicule extérieur,AUTREFEU,17,Montréal,Montréal-Nord,8,45.577775,-73.637502,5.0,Other fires
64557,2015-07-04,Feu de champ *,AUTREFEU,34,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.46697,-73.619756,1.0,Other fires
64558,2015-07-04,Feu de champ *,AUTREFEU,34,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.46697,-73.619756,1.0,Other fires
64563,2015-07-04,Déchets en feu,AUTREFEU,42,Montréal,Ahuntsic / Cartierville,3,45.527608,-73.712923,5.0,Other fires
64583,2015-07-04,Déchets en feu,AUTREFEU,15,Montréal,Sud-Ouest,5,45.481024,-73.565158,2.0,Other fires
64610,2015-07-04,Déchets en feu,AUTREFEU,49,Montréal,Ahuntsic / Cartierville,3,45.5492,-73.635359,5.0,Other fires
64669,2015-07-04,10-22 avec feu,INCENDIE,44,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,9,45.652706,-73.56836,4.0,Building fire
64712,2015-07-04,Feu de bâtiment,INCENDIE,23,Montréal,Sud-Ouest,5,45.47155,-73.593512,12.0,Building fire
64737,2015-07-04,Feu de véhicule extérieur,AUTREFEU,18,Montréal,Montréal-Nord,8,45.604319,-73.618726,1.0,Other fires
64788,2015-07-04,10-22 avec feu,INCENDIE,78,Côte-Saint-Luc,Indéterminé,4,45.471546,-73.648813,5.0,Building fire
64806,2015-07-04,Feu de champ *,AUTREFEU,8,Montréal-Est,Indéterminé,9,45.632045,-73.510992,1.0,Other fires
64810,2015-07-04,Déchets en feu,AUTREFEU,37,Montréal,Villeray / St-Michel / Parc Extension,8,45.53952,-73.623742,1.0,Other fires
64811,2015-07-04,Déchets en feu,AUTREFEU,48,Montréal,Mercier / Hochelaga-Maisonneuve,7,45.547496,-73.547447,1.0,Other fires
64813,2015-07-04,Feu de champ *,AUTREFEU,38,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,9,45.673771,-73.501305,1.0,Other fires
64819,2015-07-04,Feu de champ *,AUTREFEU,66,Montréal,Verdun,5,45.459063,-73.563254,1.0,Other fires
64824,2015-07-04,Déchets en feu,AUTREFEU,65,Montréal,LaSalle,5,45.451794,-73.605898,1.0,Other fires
64876,2015-07-05,Feu de champ *,AUTREFEU,44,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,9,45.653155,-73.58301,1.0,Other fires
64890,2015-07-05,Déchets en feu,AUTREFEU,65,Montréal,LaSalle,5,45.422172,-73.637396,7.0,Other fires
64892,2015-07-05,Feu de véhicule extérieur,AUTREFEU,65,Montréal,LaSalle,5,45.421897,-73.636186,1.0,Other fires
64948,2015-07-05,Déchets en feu,AUTREFEU,9,Montréal,Villeray / St-Michel / Parc Extension,8,45.572507,-73.601733,1.0,Other fires
64977,2015-07-05,Feu de cuisinière,INCENDIE,18,Montréal,Montréal-Nord,8,45.616989,-73.633581,3.0,Building fire
64981,2015-07-05,Feu de cuisinière,INCENDIE,39,Montréal,Mercier / Hochelaga-Maisonneuve,7,45.593691,-73.546657,7.0,Building fire
64996,2015-07-05,Feu de véhicule extérieur,AUTREFEU,47,Montréal,Rosemont / Petite-Patrie,7,45.551702,-73.589184,1.0,Other fires
65073,2015-07-05,Feu de véhicule extérieur,AUTREFEU,64,Montréal,Lachine,4,45.441013,-73.667603,1.0,Other fires
65108,2015-07-05,Feu de champ *,AUTREFEU,33,Montréal,Sud-Ouest,5,45.46187,-73.586784,1.0,Other fires
65147,2015-07-05,Feu de champ *,AUTREFEU,47,Montréal,Rosemont / Petite-Patrie,7,45.539241,-73.59801,1.0,Other fires
65160,2015-07-05,Feu / Agravation possible,INCENDIE,19,Montréal,Ville-Marie,6,45.526904,-73.559553,19.0,Building fire
65168,2015-07-05,Feu de véhicule extérieur,AUTREFEU,65,Montréal,LaSalle,5,45.422561,-73.634523,1.0,Other fires
65169,2015-07-05,Déchets en feu,AUTREFEU,61,Dollard-des-Ormeaux,Indéterminé,1,45.476617,-73.83844,1.0,Other fires
65171,2015-07-05,Déchets en feu,AUTREFEU,18,Montréal,Montréal-Nord,8,45.617724,-73.628684,1.0,Other fires
65172,2015-07-05,Déchets en feu,AUTREFEU,22,Montréal,Saint-Léonard,8,45.586729,-73.573759,1.0,Other fires
65173,2015-07-06,Feu de champ *,AUTREFEU,30,Montréal,Mont-Royal,7,45.529055,-73.597559,1.0,Other fires
65181,2015-07-06,Déchets en feu,AUTREFEU,65,Montréal,LaSalle,5,45.421282,-73.63894,1.0,Other fires
65186,2015-07-06,Feu de champ *,AUTREFEU,38,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,9,45.665382,-73.494235,1.0,Other fires
65194,2015-07-06,Déchets en feu,AUTREFEU,37,Montréal,Villeray / St-Michel / Parc Extension,8,45.545499,-73.634757,1.0,Other fires
65196,2015-07-06,Déchets en feu,AUTREFEU,30,Montréal,Mont-Royal,7,45.521476,-73.602858,5.0,Other fires
65199,2015-07-06,Feu de véhicule extérieur,AUTREFEU,38,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,9,45.671158,-73.509136,5.0,Other fires
65207,2015-07-06,Feu de véhicule extérieur,AUTREFEU,64,Montréal,Lachine,4,45.462785,-73.715139,5.0,Other fires
65253,2015-07-06,Déchets en feu,AUTREFEU,9,Montréal,Villeray / St-Michel / Parc Extension,8,45.558235,-73.617004,4.0,Other fires
65272,2015-07-06,10-22 avec feu,INCENDIE,16,Montréal,Mont-Royal,7,45.520554,-73.573712,8.0,Building fire
65315,2015-07-06,Déchets en feu,AUTREFEU,17,Montréal,Montréal-Nord,8,45.579517,-73.643218,1.0,Other fires
65353,2015-07-06,Feu de champ *,AUTREFEU,27,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.515658,-73.627399,1.0,Other fires
65371,2015-07-06,10-22 avec feu,INCENDIE,23,Montréal,Sud-Ouest,5,45.4849,-73.578937,4.0,Building fire
65389,2015-07-06,Feu de véhicule extérieur,AUTREFEU,23,Montréal,Sud-Ouest,5,45.481192,-73.578029,1.0,Other fires
65405,2015-07-06,Déchets en feu,AUTREFEU,61,Dollard-des-Ormeaux,Indéterminé,1,45.485012,-73.84563,1.0,Other fires
65425,2015-07-06,Déchets en feu,AUTREFEU,30,Montréal,Mont-Royal,7,45.510797,-73.572449,1.0,Other fires
65439,2015-07-06,Feu de champ *,AUTREFEU,33,Montréal,Sud-Ouest,5,45.442407,-73.597257,1.0,Other fires
65490,2015-07-06,Feu de champ *,AUTREFEU,17,Montréal,Montréal-Nord,8,45.606204,-73.639811,1.0,Other fires
65505,2015-07-06,Feu de champ *,AUTREFEU,27,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.503075,-73.634068,1.0,Other fires
65525,2015-07-07,Feu de champ *,AUTREFEU,40,Montréal,Mercier / Hochelaga-Maisonneuve,7,45.60894,-73.509494,1.0,Other fires
65530,2015-07-07,Déchets en feu,AUTREFEU,64,Montréal,Lachine,4,45.440157,-73.67188,1.0,Other fires
65543,2015-07-07,Feu de champ *,AUTREFEU,34,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.471109,-73.601347,1.0,Other fires
65546,2015-07-07,Déchets en feu,AUTREFEU,64,Montréal,Lachine,4,45.43426,-73.672614,1.0,Other fires
65706,2015-07-07,10-22 avec feu,INCENDIE,27,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.511258,-73.629225,8.0,Building fire
65731,2015-07-07,Fumée - puit d'accès,AUTREFEU,47,Montréal,Rosemont / Petite-Patrie,7,45.534161,-73.592955,1.0,Other fires
65869,2015-07-07,Déchets en feu,AUTREFEU,13,Montréal,Mercier / Hochelaga-Maisonneuve,7,45.543107,-73.541396,4.0,Other fires
65890,2015-07-07,10-22 avec feu,INCENDIE,78,Côte-Saint-Luc,Indéterminé,4,45.459351,-73.659794,9.0,Building fire
65911,2015-07-07,Déchets en feu,AUTREFEU,10,Montréal,Ville-Marie,6,45.495836,-73.577047,1.0,Other fires
65932,2015-07-08,Déchets en feu,AUTREFEU,61,Dollard-des-Ormeaux,Indéterminé,1,45.505253,-73.818557,1.0,Other fires
65969,2015-07-08,Feu de bâtiment,INCENDIE,41,Montréal,Villeray / St-Michel / Parc Extension,8,45.527589,-73.624808,15.0,Building fire
65974,2015-07-08,Feu d'auto (voie rapide),AUTREFEU,9,Montréal,Villeray / St-Michel / Parc Extension,8,45.567303,-73.602412,4.0,Other fires
66000,2015-07-08,Déchets en feu,AUTREFEU,4,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.493835,-73.646082,1.0,Other fires
66025,2015-07-08,Feu de véhicule extérieur,AUTREFEU,10,Montréal,Ville-Marie,6,45.498121,-73.58913,1.0,Other fires
66035,2015-07-08,10-22 avec feu,INCENDIE,63,Dorval,Indéterminé,2,45.446242,-73.722096,6.0,Building fire
66074,2015-07-08,Feu de champ *,AUTREFEU,44,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,9,45.64823,-73.544493,1.0,Other fires
66157,2015-07-08,Déchets en feu,AUTREFEU,72,Montréal,Saint-Laurent,3,45.497156,-73.689287,1.0,Other fires
66224,2015-07-08,Déchets en feu,AUTREFEU,40,Montréal,Mercier / Hochelaga-Maisonneuve,7,45.610834,-73.511485,1.0,Other fires
66226,2015-07-08,Déchets en feu,AUTREFEU,44,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,9,45.655566,-73.579605,1.0,Other fires
66238,2015-07-08,Feu de champ *,AUTREFEU,15,Montréal,Sud-Ouest,5,45.47919,-73.552408,1.0,Other fires
66245,2015-07-08,Déchets en feu,AUTREFEU,48,Montréal,Mercier / Hochelaga-Maisonneuve,7,45.553144,-73.538225,1.0,Other fires
66255,2015-07-08,Déchets en feu,AUTREFEU,23,Montréal,Sud-Ouest,5,45.47392,-73.594974,1.0,Other fires
66260,2015-07-08,Feu de véhicule extérieur,AUTREFEU,18,Montréal,Montréal-Nord,8,45.601707,-73.629361,1.0,Other fires
66287,2015-07-09,Déchets en feu,AUTREFEU,40,Montréal,Mercier / Hochelaga-Maisonneuve,7,45.59595,-73.529006,1.0,Other fires
66299,2015-07-09,Feu de véhicule extérieur,AUTREFEU,66,Montréal,Verdun,5,45.449728,-73.572545,1.0,Other fires
66301,2015-07-09,Feu de véhicule extérieur,AUTREFEU,66,Montréal,Verdun,5,45.449432,-73.574739,1.0,Other fires
66318,2015-07-09,Déchets en feu,AUTREFEU,15,Montréal,Sud-Ouest,5,45.47846,-73.569361,1.0,Other fires
66368,2015-07-09,10-22 avec feu,INCENDIE,39,Montréal,Mercier / Hochelaga-Maisonneuve,7,45.579931,-73.560166,3.0,Building fire
66377,2015-07-09,Feu de véhicule extérieur,AUTREFEU,76,Westmount,Indéterminé,4,45.488104,-73.597372,1.0,Other fires
66464,2015-07-09,Feu de véhicule extérieur,AUTREFEU,23,Montréal,Sud-Ouest,5,45.484595,-73.572465,2.0,Other fires
66492,2015-07-09,10-22 avec feu,INCENDIE,73,Montréal,Saint-Laurent,3,45.51767,-73.692741,4.0,Building fire
66504,2015-07-09,Déchets en feu,AUTREFEU,75,Montréal,Outremont,4,45.519429,-73.61713,1.0,Other fires
66510,2015-07-09,Déchets en feu,AUTREFEU,75,Montréal,Outremont,4,45.518427,-73.614726,1.0,Other fires
66535,2015-07-09,Feu de véhicule extérieur,AUTREFEU,56,Montréal,L'Ile-Bizard / Ste-Geneviève,1,45.485258,-73.865075,1.0,Other fires
66551,2015-07-09,Feu de véhicule extérieur,AUTREFEU,65,Montréal,LaSalle,5,45.434389,-73.652227,1.0,Other fires
66552,2015-07-09,10-22 avec feu,INCENDIE,40,Montréal,Mercier / Hochelaga-Maisonneuve,7,45.606592,-73.519308,4.0,Building fire
66576,2015-07-09,Feu de véhicule extérieur,AUTREFEU,27,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.498614,-73.62306,1.0,Other fires
66594,2015-07-09,Déchets en feu,AUTREFEU,9,Montréal,Villeray / St-Michel / Parc Extension,8,45.58181,-73.625872,1.0,Other fires
66615,2015-07-10,Feu de véhicule extérieur,AUTREFEU,50,Montréal,Rosemont / Petite-Patrie,7,45.563035,-73.584135,3.0,Other fires
66617,2015-07-10,Feu de champ *,AUTREFEU,15,Montréal,Sud-Ouest,5,45.478537,-73.55465,1.0,Other fires
66639,2015-07-10,Feu / Agravation possible,INCENDIE,5,Montréal,Ville-Marie,6,45.51496,-73.557826,19.0,Building fire
66649,2015-07-10,Déchets en feu,AUTREFEU,9,Montréal,Villeray / St-Michel / Parc Extension,8,45.570638,-73.632541,1.0,Other fires
66683,2015-07-10,Feu de véhicule extérieur,AUTREFEU,65,Montréal,LaSalle,5,45.415286,-73.621646,1.0,Other fires
66703,2015-07-10,10-22 avec feu,INCENDIE,55,Pointe-Claire,Indéterminé,2,45.463115,-73.829683,9.0,Building fire
66777,2015-07-10,Feu de cuisinière,INCENDIE,67,Montréal,Verdun,5,45.460076,-73.543579,3.0,Building fire
66779,2015-07-10,Déchets en feu,AUTREFEU,23,Montréal,Sud-Ouest,5,45.462011,-73.604978,2.0,Other fires
66794,2015-07-10,10-22 avec feu,INCENDIE,26,Montréal,Mont-Royal,7,45.531959,-73.574815,10.0,Building fire
66796,2015-07-10,Feu de champ *,AUTREFEU,4,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.483355,-73.636471,1.0,Other fires
66816,2015-07-10,10-22 avec feu,INCENDIE,61,Dollard-des-Ormeaux,Indéterminé,1,45.479713,-73.838323,4.0,Building fire
66824,2015-07-10,Déchets en feu,AUTREFEU,17,Montréal,Montréal-Nord,8,45.594854,-73.64323,1.0,Other fires
66848,2015-07-10,Déchets en feu,AUTREFEU,47,Montréal,Rosemont / Petite-Patrie,7,45.546655,-73.603261,1.0,Other fires
66849,2015-07-10,Feu de champ *,AUTREFEU,17,Montréal,Montréal-Nord,8,45.596607,-73.641803,1.0,Other fires
66852,2015-07-10,Feu de champ *,AUTREFEU,25,Montréal,Ville-Marie,6,45.514623,-73.584848,1.0,Other fires
66860,2015-07-10,10-22 avec feu,INCENDIE,34,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,4,45.480235,-73.62326,4.0,Building fire
66896,2015-07-10,Feu de cuisinière,INCENDIE,43,Montréal,Ahuntsic / Cartierville,3,45.570866,-73.651432,2.0,Building fire
