CASERNE,year,month,temperature_max,temperature_min,temperature_mean,precipitation_sum,wind_speed_max,wind_gusts_max,total_buildings,avg_floors,avg_units_per_building,median_construction_year,total_building_area,total_land_area,Commercial,Industrial,Infrastructure,Other,Public_Services,Recreational,Residential,Vacant_Unused,crime_count,méfait_count,introduction_count,vols_qualifiés_count,hydrant_count,population,area_square_km,lag1_incident_count,incident_count,risk_level
25,2015,12,13.6,-13.9,-0.20000000000000004,117.5,33.7,71.6,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,87993.0,16.5,7.0,3,Low
25,2016,1,4.2,-26.1,-8.8,48.4,36.1,73.4,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,88799.0,16.5,3.0,2,Low
25,2016,2,6.0,-31.0,-8.1,131.5,34.9,76.3,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,88799.0,16.5,2.0,1,Low
25,2016,3,11.8,-21.3,-2.4,119.2,30.1,69.8,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,88799.0,16.5,1.0,1,Low
25,2016,4,19.3,-10.5,2.4,90.2,30.8,67.3,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,88799.0,16.5,1.0,7,Medium
25,2016,5,28.799999999999997,-0.3,12.5,37.2,27.3,61.20000000000001,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,88799.0,16.5,7.0,18,High
25,2016,6,30.0,6.3,17.6,110.4,30.4,66.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,88799.0,16.5,18.0,8,High
25,2016,7,30.3,11.0,20.0,109.9,24.5,59.4,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,88799.0,16.5,8.0,7,Medium
25,2016,8,29.7,12.4,20.6,122.90000000000002,25.0,58.0,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,88799.0,16.5,7.0,12,High
25,2016,9,27.6,5.2,16.3,47.2,31.1,61.9,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,88799.0,16.5,12.0,7,Medium
25,2016,10,21.899999999999995,-2.2,8.7,139.7,35.1,78.1,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,88799.0,16.5,7.0,6,Medium
25,2016,11,13.1,-8.7,2.4,68.4,28.3,63.4,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,88799.0,16.5,6.0,7,Medium
25,2016,12,6.4,-26.0,-6.1,99.0,31.7,77.4,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,88799.0,16.5,7.0,2,Low
25,2017,1,4.4,-25.6,-6.2,78.6,45.8,92.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,89920.0,16.5,2.0,1,Low
25,2017,2,13.1,-18.6,-6.0,95.5,33.7,69.5,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,89920.0,16.5,1.0,4,Low
25,2017,3,8.3,-22.6,-6.4,96.9,37.2,73.8,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,89920.0,16.5,4.0,4,Low
25,2017,4,22.7,-5.1,5.8,131.8,32.0,70.9,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,89920.0,16.5,4.0,5,Medium
25,2017,5,26.9,-1.6,11.1,172.0,31.0,65.5,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,89920.0,16.5,5.0,7,Medium
25,2017,6,29.2,7.0,16.9,154.8,33.4,69.5,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,89920.0,16.5,7.0,8,High
25,2017,7,26.4,11.2,19.0,94.9,25.8,60.1,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,89920.0,16.5,8.0,4,Low
25,2017,8,26.4,10.8,18.5,111.9,27.699999999999996,60.8,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,89920.0,16.5,4.0,13,High
25,2017,9,28.9,6.7,17.1,41.2,32.9,67.0,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,89920.0,16.5,13.0,8,High
25,2017,10,23.3,3.0,12.2,167.3,40.1,83.5,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,89920.0,16.5,8.0,8,High
25,2017,11,13.9,-11.1,0.7,107.2,38.2,76.3,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,89920.0,16.5,8.0,5,Medium
25,2017,12,7.2,-28.3,-10.0,71.2,35.6,72.4,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,89920.0,16.5,5.0,2,Low
25,2018,1,7.9,-31.9,-10.9,102.8,35.6,77.8,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,91181.0,16.5,2.0,4,Low
25,2018,2,9.2,-24.9,-5.7,71.2,32.5,77.4,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,91181.0,16.5,4.0,1,Low
25,2018,3,9.7,-19.8,-2.5,55.8,29.1,63.7,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,91181.0,16.5,1.0,2,Low
25,2018,4,18.4,-11.1,1.7,122.3,40.3,83.9,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,91181.0,16.5,2.0,2,Low
25,2018,5,27.2,1.6,13.1,57.3,51.1,101.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,91181.0,16.5,2.0,11,High
25,2018,6,27.7,7.0,17.0,75.3,28.5,57.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,91181.0,16.5,11.0,8,High
25,2018,7,32.8,12.5,22.4,74.4,29.1,63.7,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,91181.0,16.5,8.0,7,Medium
25,2018,8,30.100000000000005,12.4,21.4,72.9,31.399999999999995,73.1,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,91181.0,16.5,7.0,9,High
25,2018,9,29.9,4.6,16.4,91.6,33.7,76.7,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,91181.0,16.5,9.0,1,Low
25,2018,10,24.2,-3.6,6.2,85.5,36.7,79.9,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,91181.0,16.5,1.0,4,Low
25,2018,11,9.9,-16.9,-1.7,132.9,42.1,85.3,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,91181.0,16.5,4.0,6,Medium
25,2018,12,7.4,-20.1,-6.5,91.5,29.6,74.5,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,91181.0,16.5,6.0,5,Medium
25,2019,1,2.1,-24.0,-12.0,110.3,33.1,70.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,92686.0,16.5,5.0,4,Low
25,2019,2,5.1,-24.8,-9.8,88.2,41.2,86.8,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,92686.0,16.5,4.0,4,Low
25,2019,3,9.8,-23.3,-4.1,71.2,37.5,79.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,92686.0,16.5,4.0,7,Medium
25,2019,4,16.5,-8.1,3.2,145.8,34.5,79.6,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,92686.0,16.5,7.0,8,High
25,2019,5,21.2,-1.3,9.7,127.6,32.9,72.4,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,92686.0,16.5,8.0,8,High
25,2019,6,27.2,5.7,16.6,104.0,34.6,74.5,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,92686.0,16.5,8.0,10,High
25,2019,7,31.7,13.5,22.3,46.3,25.9,59.8,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,92686.0,16.5,10.0,11,High
25,2019,8,27.9,12.1,19.4,67.5,25.9,56.5,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,92686.0,16.5,11.0,7,Medium
25,2019,9,25.399999999999995,5.5,14.9,75.2,32.1,72.0,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,92686.0,16.5,7.0,12,High
25,2019,10,16.9,1.2,9.0,202.4,36.9,74.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,92686.0,16.5,12.0,4,Low
25,2019,11,9.7,-13.800000000000002,-1.8,94.40000000000002,53.5,112.7,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,92686.0,16.5,4.0,6,Medium
25,2019,12,6.6,-20.6,-5.3,68.5,36.8,72.4,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,92686.0,16.5,6.0,5,Medium
25,2020,1,4.1,-22.3,-7.4,105.0,36.4,85.0,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95231.0,16.5,5.0,7,Medium
25,2020,2,5.5,-24.6,-7.7,73.9,34.4,68.0,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95231.0,16.5,7.0,5,Medium
25,2020,3,14.1,-15.9,-1.0,121.6,44.1,100.4,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95231.0,16.5,5.0,4,Low
25,2020,4,15.7,-5.5,3.3,72.9,41.7,85.0,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95231.0,16.5,4.0,5,Medium
25,2020,5,32.6,-2.6,11.6,33.9,29.6,68.4,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95231.0,16.5,5.0,14,High
25,2020,6,31.9,4.0,18.6,50.4,38.2,82.1,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95231.0,16.5,14.0,8,High
25,2020,7,33.0,14.5,22.7,100.2,29.7,69.1,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95231.0,16.5,8.0,4,Low
25,2020,8,29.8,9.0,19.3,158.29999999999998,32.9,71.3,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95231.0,16.5,4.0,7,Medium
25,2020,9,25.6,3.4,14.4,83.6,31.4,65.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95231.0,16.5,7.0,8,High
25,2020,10,21.5,-4.6,8.0,111.0,37.2,80.6,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95231.0,16.5,8.0,5,Medium
25,2020,11,19.0,-6.3,3.6,61.20000000000001,35.3,78.1,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95231.0,16.5,5.0,6,Medium
25,2020,12,10.699999999999998,-18.4,-3.2000000000000006,73.1,34.8,75.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95231.0,16.5,6.0,3,Low
25,2021,1,0.4,-25.7,-8.6,55.6,25.3,50.0,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,96906.0,16.5,3.0,1,Low
25,2021,2,2.7,-23.0,-9.0,73.8,36.4,71.3,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,96906.0,16.5,1.0,2,Low
25,2021,3,17.8,-19.9,-1.9,68.3,39.8,84.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,96906.0,16.5,2.0,5,Medium
25,2021,4,20.6,-7.5,6.4,86.1,31.6,67.7,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,96906.0,16.5,5.0,8,High
25,2021,5,29.3,0.7,12.7,20.1,35.4,85.7,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,96906.0,16.5,8.0,11,High
25,2021,6,30.8,9.9,19.9,88.8,32.1,75.6,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,96906.0,16.5,11.0,12,High
25,2021,7,28.0,11.9,19.5,79.0,30.899999999999995,70.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,96906.0,16.5,12.0,3,Low
25,2021,8,30.7,13.0,22.0,69.8,25.9,59.4,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,96906.0,16.5,3.0,4,Low
25,2021,9,26.399999999999995,6.2,16.3,78.89999999999999,29.5,72.0,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,96906.0,16.5,4.0,6,Medium
25,2021,10,21.2,1.6000000000000003,10.699999999999998,139.7,28.399999999999995,53.29999999999999,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,96906.0,16.5,6.0,12,High
25,2021,11,13.6,-7.8,1.7,76.3,32.4,67.0,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,96906.0,16.5,12.0,4,Low
25,2021,12,11.9,-16.6,-4.3,77.2,49.6,95.0,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,96906.0,16.5,4.0,7,Medium
25,2022,1,2.3,-30.8,-14.7,43.9,41.4,63.0,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95653.0,16.5,7.0,5,Medium
25,2022,2,5.9,-22.6,-9.0,91.3,37.7,75.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95653.0,16.5,5.0,2,Low
25,2022,3,15.4,-21.6,-2.5,101.3,38.9,73.1,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95653.0,16.5,2.0,2,Low
25,2022,4,17.1,-5.1,4.2,145.8,40.0,77.0,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95653.0,16.5,2.0,7,Medium
25,2022,5,28.2,0.8,13.9,78.0,30.700000000000003,60.5,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95653.0,16.5,7.0,9,High
25,2022,6,30.5,9.0,17.2,180.3,29.3,62.6,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95653.0,16.5,9.0,5,Medium
25,2022,7,28.3,11.0,20.5,114.69999999999999,29.799999999999997,59.400000000000006,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95653.0,16.5,5.0,9,High
25,2022,8,30.2,11.2,20.0,130.1,24.4,49.7,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95653.0,16.5,9.0,8,High
25,2022,9,26.6,5.5,14.8,93.7,27.6,60.8,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95653.0,16.5,8.0,5,Medium
25,2022,10,20.8,-0.4000000000000001,9.3,50.70000000000001,32.5,65.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95653.0,16.5,5.0,12,High
25,2022,11,21.5,-9.5,3.4,106.8,39.7,74.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95653.0,16.5,12.0,10,High
25,2022,12,7.9,-13.6,-2.8,112.8,41.2,81.4,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,95653.0,16.5,10.0,4,Low
25,2023,1,2.2,-18.9,-6.0,114.7,32.4,64.1,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,103017.0,16.5,4.0,2,Low
25,2023,2,6.6,-31.6,-8.0,82.39999999999999,33.6,64.4,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,103017.0,16.5,2.0,1,Low
25,2023,3,7.9,-15.6,-2.2,61.0,34.5,66.2,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,103017.0,16.5,1.0,8,High
25,2023,4,23.7,-8.5,5.7,123.4,34.2,71.3,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,103017.0,16.5,8.0,16,High
25,2023,5,29.0,0.3,12.0,69.0,32.3,65.9,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,103017.0,16.5,16.0,15,High
25,2023,6,31.1,7.7,17.6,112.3,34.1,67.7,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,103017.0,16.5,15.0,10,High
25,2023,7,30.399999999999995,11.5,21.2,152.3,26.600000000000005,52.6,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,103017.0,16.5,10.0,6,Medium
25,2023,8,25.5,10.1,18.4,161.0,25.7,50.0,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,103017.0,16.5,6.0,3,Low
25,2023,9,30.0,6.3,16.7,76.2,25.399999999999995,49.29999999999999,11860.0,1.240605918271489,1.5149355413478671,2016.0,3386060.0,1451013.0,413.0,1.0,1374.0,125.0,5.0,3.0,9770.0,169.0,5390.0,1164.0,895.0,338.0,196.0,103017.0,16.5,3.0,6,Medium
